Date,984000^,TPXDDVD Index,GDDLKOK Index,GDLEEGF Index,SBUS70L Index,BPITTO01 Index,SBWGNJYL Index,LEGATRUU  Index,USDJPY Index,USDGBP Index,USDEUR Index,USDCNY Index,NPNCRE Index,RUGL Index,LGNMTRUU Index,SPGSCITR Index,,,HFRXGL index,SPLPEQTR Index,SPX Index,< Don't Use
6/28/1991,855.168029785156,1847.02,884.3,2007.899,208.213,#N/A N/A,190.2495,112.3961,137.9,0.6165,0.8659,5.369,426.97,496.79,473.93,2322.833,,,#N/A N/A,#N/A N/A,371.16,
7/1/1991,855.168029785156,1896.89,884.3,2007.899,208.213,#N/A N/A,190.2495,112.3961,138.4,0.6194,0.8665,5.369,426.97,505.04,473.93,2332.252,,,#N/A N/A,#N/A N/A,377.92,
7/2/1991,855.168029785156,1894.86,884.3,2007.899,208.213,#N/A N/A,190.2495,112.3961,138.78,0.624,0.876,5.3784,427.02,505.21,473.93,2342.236,,,#N/A N/A,#N/A N/A,377.47,
7/3/1991,855.168029785156,1848.69,884.3,2007.899,208.213,#N/A N/A,190.2495,112.3961,139.5,0.6227,0.8736,5.3847,427.02,500.09,473.93,2326.297,,,#N/A N/A,#N/A N/A,373.33,
7/4/1991,855.168029785156,1824.65,884.3,2007.899,208.213,#N/A N/A,190.2495,112.3961,139.1,0.6231,0.8765,5.3847,427.02,501.85,473.93,2326.297,,,#N/A N/A,#N/A N/A,373.33,
7/5/1991,855.168029785156,1810.69,884.3,2007.899,208.213,#N/A N/A,190.2495,112.3961,138.35,0.6179,0.874,5.3847,427.02,503.79,473.93,2335.756,,,#N/A N/A,#N/A N/A,374.08,
7/8/1991,855.168029785156,1756.55,884.3,2007.899,208.213,#N/A N/A,190.2495,112.3961,138.73,0.6118,0.8669,5.3789,427.02,500.08,473.93,2351.223,,,#N/A N/A,#N/A N/A,377.94,
7/9/1991,855.168029785156,1779.98,884.3,2007.899,208.213,#N/A N/A,190.2495,112.3961,138.65,0.6161,0.8671,5.3742,427.02,506.62,473.93,2352.146,,,#N/A N/A,#N/A N/A,376.11,
7/10/1991,855.168029785156,1825.74,884.3,2007.899,208.213,#N/A N/A,190.2495,112.3961,138.53,0.6165,0.8679,5.3742,427.02,509.86,473.93,2364.539,,,#N/A N/A,#N/A N/A,375.74,
7/11/1991,855.168029785156,1826.57,884.3,2007.899,208.213,#N/A N/A,190.2495,112.3961,138.58,0.6229,0.8756,5.3742,427.02,508.63,473.93,2360.106,,,#N/A N/A,#N/A N/A,376.97,
7/12/1991,855.168029785156,1833.33,884.3,2007.899,208.213,#N/A N/A,190.2495,112.3961,136.75,0.6057,0.8581,5.3742,427.02,516.54,473.93,2392.825,,,#N/A N/A,#N/A N/A,380.25,
7/15/1991,855.168029785156,1857.83,884.3,2007.899,208.213,#N/A N/A,190.2495,112.3961,136.7,0.6055,0.8568,5.3679,427.02,520.94,473.93,2378.279,,,#N/A N/A,#N/A N/A,382.39,
7/16/1991,855.168029785156,1850.77,884.3,2007.899,208.213,#N/A N/A,190.2495,112.3961,137.15,0.6088,0.8594,5.3679,427.02,521.93,473.93,2393.125,,,#N/A N/A,#N/A N/A,381.54,
7/17/1991,855.168029785156,1832.11,884.3,2007.899,208.213,#N/A N/A,190.2495,112.3961,136.8,0.6061,0.8549,5.3679,427.02,518.18,473.93,2415.479,,,#N/A N/A,#N/A N/A,381.18,
7/18/1991,855.168029785156,1823.02,884.3,2007.899,208.213,#N/A N/A,190.2495,112.3961,136.8,0.6001,0.8471,5.3679,427.02,518.93,473.93,2401.641,,,#N/A N/A,#N/A N/A,385.37,
7/19/1991,855.168029785156,1822.48,884.3,2007.899,208.213,#N/A N/A,190.2495,112.3961,136.45,0.5912,0.8386,5.3679,427.02,521.49,473.93,2417.049,,,#N/A N/A,#N/A N/A,384.22,
7/22/1991,855.168029785156,1813.58,884.3,2007.899,208.213,#N/A N/A,190.2495,112.3961,137.45,0.5949,0.8389,5.3605,427.02,518.96,473.93,2414.645,,,#N/A N/A,#N/A N/A,382.88,
7/23/1991,855.168029785156,1814.13,884.3,2007.899,208.213,#N/A N/A,190.2495,112.3961,136.98,0.5952,0.8397,5.3605,427.02,521.9,473.93,2400.367,,,#N/A N/A,#N/A N/A,379.42,
7/24/1991,855.168029785156,1843.17,884.3,2007.899,208.213,#N/A N/A,190.2495,112.3961,137.38,0.5907,0.8298,5.3605,427.02,526.95,473.93,2406.149,,,#N/A N/A,#N/A N/A,378.64,
7/25/1991,855.168029785156,1846.23,884.3,2007.899,208.213,#N/A N/A,190.2495,112.3961,138.85,0.5974,0.8376,5.3605,427.02,527.52,473.93,2405.173,,,#N/A N/A,#N/A N/A,380.96,
7/26/1991,895.260986328125,1861.87,884.3,2007.899,208.213,#N/A N/A,190.2495,112.3961,137.9,0.5924,0.8312,5.3605,427.02,532.37,473.93,2411.26,,,#N/A N/A,#N/A N/A,380.93,
7/29/1991,895.260986328125,1854.2,884.3,2007.899,208.213,#N/A N/A,190.2495,112.3961,138.18,0.5943,0.8365,5.3605,427.02,530.3,473.93,2406.102,,,#N/A N/A,#N/A N/A,383.15,
7/30/1991,895.260986328125,1875.46,884.3,2007.899,208.213,#N/A N/A,190.2495,112.3961,137.93,0.5968,0.8365,5.3605,427.02,532.54,473.93,2413.363,,,#N/A N/A,#N/A N/A,386.69,
7/31/1991,895.260986328125,1887.79,920.224,2133.626,211.108,#N/A N/A,192.2468,114.5245,137.42,0.5928,0.8354,5.3605,427.02,532.76,482.03,2441.432,,,#N/A N/A,#N/A N/A,387.81,
8/1/1991,895.260986328125,1880.78,920.224,2133.626,211.108,#N/A N/A,192.2468,114.5245,137.67,0.5971,0.8383,5.3605,427.02,530.66,482.03,2428.003,,,#N/A N/A,#N/A N/A,387.12,
8/2/1991,895.260986328125,1875.28,920.224,2133.626,211.108,#N/A N/A,192.2468,114.5245,136.74,0.5921,0.8334,5.3605,427.02,531.33,482.03,2433.382,,,#N/A N/A,#N/A N/A,387.18,
8/5/1991,895.260986328125,1862.76,920.224,2133.626,211.108,#N/A N/A,192.2468,114.5245,136.68,0.5839,0.824,5.3605,427.02,532.11,482.03,2432.177,,,#N/A N/A,#N/A N/A,385.06,
8/6/1991,895.260986328125,1841.2,920.224,2133.626,211.108,#N/A N/A,192.2468,114.5245,135.73,0.5834,0.8189,5.3568,427.02,530.74,482.03,2414.722,,,#N/A N/A,#N/A N/A,390.62,
8/7/1991,895.260986328125,1850.71,920.224,2133.626,211.108,#N/A N/A,192.2468,114.5245,135.85,0.5836,0.8216,5.3568,427.02,534.49,482.03,2405.199,,,#N/A N/A,#N/A N/A,390.56,
8/8/1991,895.260986328125,1843.26,920.224,2133.626,211.108,#N/A N/A,192.2468,114.5245,136.47,0.586,0.8226,5.3568,427.02,531.51,482.03,2415.741,,,#N/A N/A,#N/A N/A,389.32,
8/9/1991,895.260986328125,1832.65,920.224,2133.626,211.108,#N/A N/A,192.2468,114.5245,136.9,0.59,0.8264,5.3618,427.02,526.57,482.03,2424.633,,,#N/A N/A,#N/A N/A,387.12,
8/12/1991,895.260986328125,1803.56,920.224,2133.626,211.108,#N/A N/A,192.2468,114.5245,136.54,0.5888,0.8279,5.3618,427.02,523.04,482.03,2429.502,,,#N/A N/A,#N/A N/A,388.02,
8/13/1991,895.260986328125,1794.1,920.224,2133.626,211.108,#N/A N/A,192.2468,114.5245,136.52,0.5908,0.8296,5.3618,427.02,520.88,482.03,2422.823,,,#N/A N/A,#N/A N/A,389.62,
8/14/1991,895.260986328125,1817.13,920.224,2133.626,211.108,#N/A N/A,192.2468,114.5245,136.61,0.5935,0.8314,5.3618,427.02,526.76,482.03,2404.395,,,#N/A N/A,#N/A N/A,389.9,
8/15/1991,895.260986328125,1799.39,920.224,2133.626,211.108,#N/A N/A,192.2468,114.5245,136.47,0.5981,0.8298,5.3618,427.02,526.3,482.03,2418.599,,,#N/A N/A,#N/A N/A,389.33,
8/16/1991,895.260986328125,1783.03,920.224,2133.626,211.108,#N/A N/A,192.2468,114.5245,137.25,0.6029,0.8426,5.3696,427.02,521.35,482.03,2420.481,,,#N/A N/A,#N/A N/A,385.58,
8/19/1991,895.260986328125,1689.61,920.224,2133.626,211.108,#N/A N/A,192.2468,114.5245,138.3,0.615,0.869,5.3785,427.02,488.12,482.03,2471.198,,,#N/A N/A,#N/A N/A,376.47,
8/20/1991,895.260986328125,1712.28,920.224,2133.626,211.108,#N/A N/A,192.2468,114.5245,137.45,0.6081,0.8605,5.3936,427.02,500.48,482.03,2478.881,,,#N/A N/A,#N/A N/A,379.43,
8/21/1991,895.260986328125,1747.32,920.224,2133.626,211.108,#N/A N/A,192.2468,114.5245,136.8,0.5909,0.8414,5.3888,427.02,512.59,482.03,2444.792,,,#N/A N/A,#N/A N/A,390.59,
8/22/1991,895.260986328125,1777.58,920.224,2133.626,211.108,#N/A N/A,192.2468,114.5245,136.43,0.5907,0.8287,5.3862,427.02,525.51,482.03,2467.571,,,#N/A N/A,#N/A N/A,391.33,
8/23/1991,895.260986328125,1749.83,920.224,2133.626,211.108,#N/A N/A,192.2468,114.5245,137.1,0.5973,0.8368,5.3862,427.02,521.32,482.03,2465.188,,,#N/A N/A,#N/A N/A,394.17,
8/26/1991,895.260986328125,1720.84,920.224,2133.626,211.108,#N/A N/A,192.2468,114.5245,137,0.5949,0.8368,5.3862,427.02,519.35,482.03,2471.594,,,#N/A N/A,#N/A N/A,393.85,
8/27/1991,917.013000488281,1717.53,920.224,2133.626,211.108,#N/A N/A,192.2468,114.5245,137,0.5949,0.8366,5.3862,427.02,515.64,482.03,2467.537,,,#N/A N/A,#N/A N/A,393.06,
8/28/1991,917.013000488281,1709.05,920.224,2133.626,211.108,#N/A N/A,192.2468,114.5245,136.6,0.5957,0.8325,5.3862,427.02,516.01,482.03,2448.205,,,#N/A N/A,#N/A N/A,396.64,
8/29/1991,917.013000488281,1733.09,920.224,2133.626,211.108,#N/A N/A,192.2468,114.5245,137,0.5938,0.8312,5.3862,427.02,516.76,482.03,2456.708,,,#N/A N/A,#N/A N/A,396.47,
8/30/1991,917.013000488281,1758.98,937.396,2233.989,216.475,#N/A N/A,196.0392,116.8673,136.85,0.5947,0.8371,5.3862,427.02,522.13,490.99,2479.072,,,#N/A N/A,#N/A N/A,395.43,
9/2/1991,917.013000488281,1776.85,937.396,2233.989,216.475,#N/A N/A,196.0392,116.8673,136.75,0.5932,0.835,5.3862,427.02,525.83,490.99,2479.072,,,#N/A N/A,#N/A N/A,395.43,
9/3/1991,917.013000488281,1771.22,937.396,2233.989,216.475,#N/A N/A,196.0392,116.8673,136.02,0.59,0.8311,5.3862,427.02,524.8,490.99,2474.39,,,#N/A N/A,#N/A N/A,392.15,
9/4/1991,917.013000488281,1766.69,937.396,2233.989,216.475,#N/A N/A,196.0392,116.8673,135.3,0.5898,0.8307,5.3862,427.02,525.22,490.99,2453.98,,,#N/A N/A,#N/A N/A,389.97,
9/5/1991,917.013000488281,1776.54,937.396,2233.989,216.475,#N/A N/A,196.0392,116.8673,135.87,0.5901,0.8314,5.3862,427.02,524.2,490.99,2455.055,,,#N/A N/A,#N/A N/A,389.14,
9/6/1991,917.013000488281,1790.72,937.396,2233.989,216.475,#N/A N/A,196.0392,116.8673,136.15,0.5819,0.8308,5.3862,427.02,526.27,490.99,2454.543,,,#N/A N/A,#N/A N/A,389.1,
9/9/1991,917.013000488281,1785.87,937.396,2233.989,216.475,#N/A N/A,196.0392,116.8673,134.95,0.577,0.8146,5.3862,427.02,526.94,490.99,2441.954,,,#N/A N/A,#N/A N/A,388.57,
9/10/1991,917.013000488281,1775.98,937.396,2233.989,216.475,#N/A N/A,196.0392,116.8673,134.85,0.5777,0.8125,5.3835,427.02,526.02,490.99,2442.566,,,#N/A N/A,#N/A N/A,384.56,
9/11/1991,917.013000488281,1775.49,937.396,2233.989,216.475,#N/A N/A,196.0392,116.8673,134.95,0.577,0.8132,5.3835,427.02,525.24,490.99,2453.574,,,#N/A N/A,#N/A N/A,385.09,
9/12/1991,917.013000488281,1775.71,937.396,2233.989,216.475,#N/A N/A,196.0392,116.8673,134.06,0.5772,0.8075,5.3835,427.02,527.63,490.99,2450.518,,,#N/A N/A,#N/A N/A,387.34,
9/13/1991,917.013000488281,1814.56,937.396,2233.989,216.475,#N/A N/A,196.0392,116.8673,133.98,0.5782,0.8052,5.3835,427.02,532.23,490.99,2459.652,,,#N/A N/A,#N/A N/A,383.59,
9/16/1991,917.013000488281,1814.56,937.396,2233.989,216.475,#N/A N/A,196.0392,116.8673,133.65,0.5754,0.8015,5.3835,427.02,531.43,490.99,2465.617,,,#N/A N/A,#N/A N/A,385.78,
9/17/1991,917.013000488281,1835.76,937.396,2233.989,216.475,#N/A N/A,196.0392,116.8673,133.82,0.5737,0.8016,5.3835,427.02,536.18,490.99,2448.94,,,#N/A N/A,#N/A N/A,385.5,
9/18/1991,917.013000488281,1828.08,937.396,2233.989,216.475,#N/A N/A,196.0392,116.8673,134.17,0.5782,0.8063,5.3835,427.02,534.16,490.99,2472.999,,,#N/A N/A,#N/A N/A,386.94,
9/19/1991,917.013000488281,1823.68,937.396,2233.989,216.475,#N/A N/A,196.0392,116.8673,134.5,0.5816,0.808,5.3899,427.02,530.75,490.99,2473.53,,,#N/A N/A,#N/A N/A,387.56,
9/20/1991,917.013000488281,1815.77,937.396,2233.989,216.475,#N/A N/A,196.0392,116.8673,134.37,0.5777,0.8099,5.3899,427.02,532.33,490.99,2481.575,,,#N/A N/A,#N/A N/A,387.92,
9/23/1991,917.013000488281,1815.77,937.396,2233.989,216.475,#N/A N/A,196.0392,116.8673,133.05,0.5737,0.8001,5.3899,427.02,535.45,490.99,2491.228,,,#N/A N/A,#N/A N/A,385.92,
9/24/1991,901.495971679688,1825.52,937.396,2233.989,216.475,#N/A N/A,196.0392,116.8673,133.08,0.5774,0.8002,5.3899,427.02,532.27,490.99,2500.447,,,#N/A N/A,#N/A N/A,387.71,
9/25/1991,901.495971679688,1845.88,937.396,2233.989,216.475,#N/A N/A,196.0392,116.8673,133.3,0.5775,0.8062,5.3899,427.02,532.68,490.99,2505.147,,,#N/A N/A,#N/A N/A,386.88,
9/26/1991,901.495971679688,1864.14,937.396,2233.989,216.475,#N/A N/A,196.0392,116.8673,133.67,0.5799,0.8046,5.3899,427.02,534.42,490.99,2499.962,,,#N/A N/A,#N/A N/A,386.49,
9/27/1991,901.495971679688,1862.43,937.396,2233.989,216.475,#N/A N/A,196.0392,116.8673,133.4,0.5735,0.8054,5.3899,427.02,537.6,490.99,2510.028,,,#N/A N/A,#N/A N/A,385.9,
9/30/1991,901.495971679688,1865.58,922.925,2236.689,222.746,#N/A N/A,199.9295,120.7083,132.85,0.5711,0.7972,5.3899,427.02,542.5,499.64,2498.638,,,#N/A N/A,#N/A N/A,387.86,
10/1/1991,901.495971679688,1884.8,922.925,2236.689,222.746,#N/A N/A,199.9295,120.7083,133.2,0.5721,0.7991,5.3899,427.02,547.16,499.64,2499.19,,,#N/A N/A,#N/A N/A,389.2,
10/2/1991,901.495971679688,1895.96,922.925,2236.689,222.746,#N/A N/A,199.9295,120.7083,132.68,0.5714,0.7963,5.3899,425.6,551.85,499.64,2504.271,,,#N/A N/A,#N/A N/A,388.26,
10/3/1991,901.495971679688,1917.04,922.925,2236.689,222.746,#N/A N/A,199.9295,120.7083,130.77,0.5708,0.798,5.3899,425.6,553.76,499.64,2520.447,,,#N/A N/A,#N/A N/A,384.47,
10/4/1991,901.495971679688,1917.63,922.925,2236.689,222.746,#N/A N/A,199.9295,120.7083,130.03,0.5762,0.8027,5.3854,425.6,551.53,499.64,2524.372,,,#N/A N/A,#N/A N/A,381.24,
10/7/1991,901.495971679688,1906.5,922.925,2236.689,222.746,#N/A N/A,199.9295,120.7083,129.3,0.5767,0.8046,5.3854,425.6,550.25,499.64,2543.935,,,#N/A N/A,#N/A N/A,379.5,
10/8/1991,901.495971679688,1893.01,922.925,2236.689,222.746,#N/A N/A,199.9295,120.7083,130.1,0.587,0.8091,5.3854,425.6,545.19,499.64,2546.438,,,#N/A N/A,#N/A N/A,380.67,
10/9/1991,901.495971679688,1894.65,922.925,2236.689,222.746,#N/A N/A,199.9295,120.7083,130.25,0.5816,0.8139,5.3944,425.6,543.54,499.64,2551.051,,,#N/A N/A,#N/A N/A,376.8,
10/10/1991,901.495971679688,1894.65,922.925,2236.689,222.746,#N/A N/A,199.9295,120.7083,130.35,0.5831,0.8102,5.3944,425.6,541.11,499.64,2538.663,,,#N/A N/A,#N/A N/A,380.55,
10/11/1991,901.495971679688,1887.1,922.925,2236.689,222.746,#N/A N/A,199.9295,120.7083,129.73,0.58,0.8107,5.3944,425.6,538.53,499.64,2542.201,,,#N/A N/A,#N/A N/A,381.45,
10/14/1991,901.495971679688,1869.04,922.925,2236.689,222.746,#N/A N/A,199.9295,120.7083,129.4,0.5835,0.8116,5.3944,425.6,536.87,499.64,2558.783,,,#N/A N/A,#N/A N/A,386.47,
10/15/1991,901.495971679688,1882.27,922.925,2236.689,222.746,#N/A N/A,199.9295,120.7083,130.22,0.5875,0.819,5.3944,425.6,536.11,499.64,2569.498,,,#N/A N/A,#N/A N/A,391.01,
10/16/1991,901.495971679688,1883.78,922.925,2236.689,222.746,#N/A N/A,199.9295,120.7083,130.02,0.586,0.8165,5.3944,425.6,537.07,499.64,2579.531,,,#N/A N/A,#N/A N/A,392.8,
10/17/1991,901.495971679688,1892.47,922.925,2236.689,222.746,#N/A N/A,199.9295,120.7083,129.83,0.5817,0.815,5.3944,425.6,537.78,499.64,2592.959,,,#N/A N/A,#N/A N/A,391.92,
10/18/1991,901.495971679688,1916.01,922.925,2236.689,222.746,#N/A N/A,199.9295,120.7083,129.77,0.579,0.8113,5.3944,425.6,540.41,499.64,2606.451,,,#N/A N/A,#N/A N/A,392.5,
10/21/1991,901.495971679688,1922.12,922.925,2236.689,222.746,#N/A N/A,199.9295,120.7083,130.73,0.5822,0.8094,5.3944,425.6,539.64,499.64,2608.424,,,#N/A N/A,#N/A N/A,390.02,
10/22/1991,901.495971679688,1918.63,922.925,2236.689,222.746,#N/A N/A,199.9295,120.7083,131.2,0.5848,0.8131,5.3944,425.6,538.1,499.64,2600.819,,,#N/A N/A,#N/A N/A,387.83,
10/23/1991,901.495971679688,1911.32,922.925,2236.689,222.746,#N/A N/A,199.9295,120.7083,131.55,0.5886,0.8166,5.3944,425.6,540.33,499.64,2570.85,,,#N/A N/A,#N/A N/A,387.94,
10/24/1991,901.495971679688,1921.04,922.925,2236.689,222.746,#N/A N/A,199.9295,120.7083,131.18,0.5843,0.8144,5.3944,425.6,542.76,499.64,2590.809,,,#N/A N/A,#N/A N/A,385.07,
10/25/1991,917.088989257812,1913.9,922.925,2236.689,222.746,#N/A N/A,199.9295,120.7083,131.4,0.5839,0.8145,5.3944,425.6,538.8,499.64,2562.949,,,#N/A N/A,#N/A N/A,384.2,
10/28/1991,917.088989257812,1909.78,922.925,2236.689,222.746,#N/A N/A,199.9295,120.7083,132.25,0.5901,0.8181,5.3944,425.6,536.42,499.64,2563.535,,,#N/A N/A,#N/A N/A,389.52,
10/29/1991,917.088989257812,1920.48,922.925,2236.689,222.746,#N/A N/A,199.9295,120.7083,130.75,0.5791,0.8119,5.3807,425.6,540.45,499.64,2560.673,,,#N/A N/A,#N/A N/A,391.48,
10/30/1991,917.088989257812,1912.07,922.925,2236.689,222.746,#N/A N/A,199.9295,120.7083,131.08,0.5734,0.8051,5.3944,425.6,541.4,499.64,2562.68,,,#N/A N/A,#N/A N/A,392.96,
10/31/1991,917.088989257812,1921.89,931.041,2403.921,224.448,#N/A N/A,201.7423,122.1464,130.6,0.575,0.8025,5.3944,425.6,544.75,507.89,2570.307,,,#N/A N/A,#N/A N/A,392.46,
11/1/1991,917.088989257812,1916.09,931.041,2403.921,224.448,#N/A N/A,201.7423,122.1464,130.3,0.5656,0.7966,5.3944,425.6,547.08,507.89,2592.303,,,#N/A N/A,#N/A N/A,391.32,
11/4/1991,917.088989257812,1916.09,931.041,2403.921,224.448,#N/A N/A,201.7423,122.1464,128.9,0.5629,0.7843,5.3944,425.6,551.15,507.89,2593.287,,,#N/A N/A,#N/A N/A,390.28,
11/5/1991,917.088989257812,1912.42,931.041,2403.921,224.448,#N/A N/A,201.7423,122.1464,129.8,0.5639,0.7878,5.3944,425.6,549.48,507.89,2600.173,,,#N/A N/A,#N/A N/A,388.71,
11/6/1991,917.088989257812,1899.01,931.041,2403.921,224.448,#N/A N/A,201.7423,122.1464,129.9,0.5642,0.7866,5.3944,425.6,549.09,507.89,2576.014,,,#N/A N/A,#N/A N/A,389.97,
11/7/1991,917.088989257812,1884.16,931.041,2403.921,224.448,#N/A N/A,201.7423,122.1464,129.7,0.5647,0.7845,5.3944,425.6,549.89,507.89,2559.677,,,#N/A N/A,#N/A N/A,393.72,
11/8/1991,917.088989257812,1880.51,931.041,2403.921,224.448,#N/A N/A,201.7423,122.1464,130.32,0.5666,0.7874,5.3975,425.6,550.27,507.89,2555.648,,,#N/A N/A,#N/A N/A,392.89,
11/11/1991,917.088989257812,1867.41,931.041,2403.921,224.448,#N/A N/A,201.7423,122.1464,129.91,0.5637,0.7877,5.3975,425.6,549.69,507.89,2520.743,,,#N/A N/A,#N/A N/A,393.12,
11/12/1991,917.088989257812,1879.19,931.041,2403.921,224.448,#N/A N/A,201.7423,122.1464,129.65,0.5648,0.7842,5.3975,425.6,552.26,507.89,2509.917,,,#N/A N/A,#N/A N/A,396.74,
11/13/1991,917.088989257812,1871.13,931.041,2403.921,224.448,#N/A N/A,201.7423,122.1464,130.12,0.5635,0.7849,5.3975,425.6,548.32,507.89,2503.981,,,#N/A N/A,#N/A N/A,397.41,
11/14/1991,917.088989257812,1855.91,931.041,2403.921,224.448,#N/A N/A,201.7423,122.1464,129.87,0.5628,0.7823,5.4002,425.6,545.65,507.89,2523.566,,,#N/A N/A,#N/A N/A,397.15,
11/15/1991,917.088989257812,1845.24,931.041,2403.921,224.448,#N/A N/A,201.7423,122.1464,130.05,0.5594,0.787,5.3976,425.6,543.88,507.89,2537.629,,,#N/A N/A,#N/A N/A,382.62,
11/18/1991,917.088989257812,1802.96,931.041,2403.921,224.448,#N/A N/A,201.7423,122.1464,129.3,0.5585,0.7716,5.3976,425.6,536.69,507.89,2512.166,,,#N/A N/A,#N/A N/A,385.24,
11/19/1991,917.088989257812,1805.96,931.041,2403.921,224.448,#N/A N/A,201.7423,122.1464,129.95,0.5543,0.7691,5.3976,425.6,539.37,507.89,2496.822,,,#N/A N/A,#N/A N/A,379.42,
11/20/1991,917.088989257812,1794.96,931.041,2403.921,224.448,#N/A N/A,201.7423,122.1464,129.77,0.5566,0.7711,5.3976,425.6,536.38,507.89,2505.656,,,#N/A N/A,#N/A N/A,378.53,
11/21/1991,917.088989257812,1795.71,931.041,2403.921,224.448,#N/A N/A,201.7423,122.1464,129.62,0.5584,0.7688,5.3955,425.6,537.12,507.89,2496.066,,,#N/A N/A,#N/A N/A,380.06,
11/22/1991,880.073974609375,1796.97,931.041,2403.921,224.448,#N/A N/A,201.7423,122.1464,129.53,0.5563,0.7644,5.402,425.6,537.65,507.89,2464.824,,,#N/A N/A,#N/A N/A,376.14,
11/25/1991,880.073974609375,1782.27,931.041,2403.921,224.448,#N/A N/A,201.7423,122.1464,127.77,0.5572,0.7632,5.402,425.6,535.66,507.89,2470.556,,,#N/A N/A,#N/A N/A,375.34,
11/26/1991,880.073974609375,1785.49,931.041,2403.921,224.448,#N/A N/A,201.7423,122.1464,128.1,0.5656,0.7622,5.402,425.6,530.23,507.89,2450.051,,,#N/A N/A,#N/A N/A,377.96,
11/27/1991,880.073974609375,1782.64,931.041,2403.921,224.448,#N/A N/A,201.7423,122.1464,130.28,0.5651,0.7771,5.402,425.6,527.77,507.89,2461.717,,,#N/A N/A,#N/A N/A,376.55,
11/28/1991,880.073974609375,1765.95,931.041,2403.921,224.448,#N/A N/A,201.7423,122.1464,129.9,0.5655,0.7779,5.402,425.6,523.96,507.89,2461.717,,,#N/A N/A,#N/A N/A,376.55,
11/29/1991,880.073974609375,1763.02,894.654,2443.071,226.979,#N/A N/A,203.3632,123.6464,130.08,0.5656,0.7833,5.4115,425.6,523.18,511.41,2466.493,,,#N/A N/A,#N/A N/A,375.22,
12/2/1991,880.073974609375,1723.41,894.654,2443.071,226.979,#N/A N/A,203.3632,123.6464,129.95,0.5642,0.7738,5.4115,425.6,519.38,511.41,2441.281,,,#N/A N/A,#N/A N/A,381.4,
12/3/1991,880.073974609375,1739.9,894.654,2443.071,226.979,#N/A N/A,203.3632,123.6464,129.55,0.5631,0.7754,5.4115,425.6,521,511.41,2403.042,,,#N/A N/A,#N/A N/A,380.96,
12/4/1991,880.073974609375,1760.14,894.654,2443.071,226.979,#N/A N/A,203.3632,123.6464,129.55,0.5599,0.7771,5.4115,425.6,527.69,511.41,2416.535,,,#N/A N/A,#N/A N/A,380.07,
12/5/1991,880.073974609375,1746.29,894.654,2443.071,226.979,#N/A N/A,203.3632,123.6464,128.77,0.5561,0.7668,5.4115,425.6,524.79,511.41,2391.976,,,#N/A N/A,#N/A N/A,377.4,
12/6/1991,880.073974609375,1737.41,894.654,2443.071,226.979,#N/A N/A,203.3632,123.6464,128.2,0.5504,0.758,5.4115,425.6,526.56,511.41,2365.575,,,#N/A N/A,#N/A N/A,379.09,
12/9/1991,880.073974609375,1733.62,894.654,2443.071,226.979,#N/A N/A,203.3632,123.6464,128.4,0.5515,0.7564,5.4115,425.6,524.97,511.41,2327.517,,,#N/A N/A,#N/A N/A,378.26,
12/10/1991,880.073974609375,1716.72,894.654,2443.071,226.979,#N/A N/A,203.3632,123.6464,128.7,0.5534,0.7576,5.4115,425.6,520.54,511.41,2326.098,,,#N/A N/A,#N/A N/A,377.9,
12/11/1991,880.073974609375,1697.24,894.654,2443.071,226.979,#N/A N/A,203.3632,123.6464,129.15,0.5531,0.7611,5.4207,425.6,515,511.41,2328.062,,,#N/A N/A,#N/A N/A,377.7,
12/12/1991,880.073974609375,1713.88,894.654,2443.071,226.979,#N/A N/A,203.3632,123.6464,129.24,0.5533,0.7623,5.4207,425.6,517.87,511.41,2344.235,,,#N/A N/A,#N/A N/A,381.55,
12/13/1991,880.073974609375,1757.77,894.654,2443.071,226.979,#N/A N/A,203.3632,123.6464,128.8,0.5508,0.7623,5.4207,425.6,523.38,511.41,2357.817,,,#N/A N/A,#N/A N/A,384.47,
12/16/1991,880.073974609375,1759.84,894.654,2443.071,226.979,#N/A N/A,203.3632,123.6464,128.47,0.5479,0.7581,5.4299,425.6,527.31,511.41,2347.156,,,#N/A N/A,#N/A N/A,384.46,
12/17/1991,880.073974609375,1750.27,894.654,2443.071,226.979,#N/A N/A,203.3632,123.6464,128.6,0.547,0.7559,5.4261,425.6,524.09,511.41,2333.032,,,#N/A N/A,#N/A N/A,382.74,
12/18/1991,880.073974609375,1735.23,894.654,2443.071,226.979,#N/A N/A,203.3632,123.6464,128.45,0.547,0.7564,5.4261,425.6,521.2,511.41,2319.785,,,#N/A N/A,#N/A N/A,383.48,
12/19/1991,880.073974609375,1698.82,894.654,2443.071,226.979,#N/A N/A,203.3632,123.6464,128.33,0.5442,0.7507,5.4261,425.6,517.56,511.41,2295.034,,,#N/A N/A,#N/A N/A,382.52,
12/20/1991,880.073974609375,1678.36,894.654,2443.071,226.979,#N/A N/A,203.3632,123.6464,127.57,0.538,0.74,5.4261,425.6,517.24,511.41,2261.744,,,#N/A N/A,#N/A N/A,387.04,
12/23/1991,980.630004882813,1678.36,894.654,2443.071,226.979,#N/A N/A,203.3632,123.6464,126.55,0.5315,0.7314,5.4261,425.6,520.93,511.41,2282.167,,,#N/A N/A,#N/A N/A,396.82,
